ID_code,target,count
test_87541,0,0.021546904
test_87542,0,0.0333694
test_87543,0,0.1405427
test_87544,0,0.40001482
test_87545,0,0.04182411
test_87546,0,0.044896003
test_87547,0,0.23882222
test_87548,0,0.07175624
test_87549,0,0.027724879
test_87550,0,0.05911241
test_87551,0,0.017997121
test_87552,0,0.10565053
test_87553,0,0.057424203
test_87554,0,0.024023194
test_87555,0,0.22077724
test_87556,0,0.096885316
test_87557,0,0.011679331
test_87558,0,0.011699773
test_87559,0,0.21595891
test_87560,0,0.010922729
test_87561,0,0.054453477
test_87562,0,0.06689613
test_87563,0,0.0583597
test_87564,0,0.32791632
test_87565,0,0.19674376
test_87566,0,0.06892827
test_87567,0,0.016810013
test_87568,0,0.072584495
test_87569,0,0.003442426
test_87570,0,0.06426884
test_87571,0,0.20622508
test_87572,0,0.011306657
test_87573,0,0.05820065
test_87574,0,0.07081083
test_87575,0,0.024966188
test_87576,0,0.087917976
test_87577,0,0.17903912
test_87578,0,0.023287803
test_87579,0,0.045725167
test_87580,0,0.011536424
test_87581,0,0.036250442
test_87582,0,0.01641871
test_87583,0,0.033553034
test_87584,0,0.011635078
test_87585,0,0.1362193
test_87586,0,0.008287803
test_87587,0,0.7539869
test_87588,0,0.06568106
test_87589,0,0.17464831
test_87590,0,0.023277704
test_87591,0,0.54485834
test_87592,0,0.11205599
test_87593,0,0.109543994
test_87594,0,0.03658544
test_87595,0,0.01537816
test_87596,0,0.14744358
test_87597,0,0.05599923
test_87598,0,0.25851262
test_87599,0,0.0071339374
test_87600,0,0.028398748
test_87601,0,0.031590044
test_87602,0,0.044908952
test_87603,0,0.02969674
test_87604,0,0.10183318
test_87605,0,0.2335605
test_87606,0,0.20515358
test_87607,0,0.016305612
test_87608,0,0.050589874
test_87609,0,0.03515673
test_87610,0,0.16705799
test_87611,0,0.03959962
test_87612,0,0.026452519
test_87613,0,0.019668149
test_87614,0,0.08157157
test_87615,0,0.103529684
test_87616,0,0.1090991
test_87617,0,0.015430087
test_87618,0,0.10742469
test_87619,0,0.008009191
test_87620,0,0.51574457
test_87621,0,0.20517701
test_87622,0,0.0014856765
test_87623,0,0.053337477
test_87624,0,0.009354167
test_87625,0,0.025801206
test_87626,0,0.12662968
test_87627,0,0.05132061
test_87628,0,0.052642014
test_87629,0,0.009495265
test_87630,0,0.046843477
test_87631,0,0.054487687
test_87632,0,0.05328814
test_87633,0,0.08550342
test_87634,0,0.033353996
test_87635,0,0.02837044
test_87636,0,0.081820436
test_87637,0,0.14909597
test_87638,0,0.0073341564
test_87639,0,0.03194961
test_87640,0,0.12606746
test_87641,0,0.08651937
test_87642,0,0.009422732
test_87643,0,0.06838083
test_87644,0,0.012324841
test_87645,0,0.024992011
test_87646,0,0.12895478
test_87647,0,0.058396757
test_87648,0,0.7409233
test_87649,0,0.076169655
test_87650,0,0.17126654
test_87651,0,0.027526777
test_87652,0,0.0038482465
test_87653,0,0.03076401
test_87654,0,0.015438897
test_87655,0,0.01927761
test_87656,0,0.017507777
test_87657,0,0.018046414
test_87658,0,0.03788041
test_87659,0,0.073678076
test_87660,0,0.026705643
test_87661,0,0.07405117
test_87662,0,0.030213293
test_87663,0,0.086809985
test_87664,0,0.02833624
test_87665,0,0.006794686
test_87666,0,0.016945189
test_87667,0,0.05201648
test_87668,0,0.22320506
test_87669,0,0.08635114
test_87670,0,0.20861506
test_87671,0,0.084549546
test_87672,0,0.04768811
test_87673,0,0.041541304
test_87674,0,0.020712685
test_87675,0,0.024902062
test_87676,0,0.0052182693
test_87677,0,0.014972558
test_87678,0,0.39191428
test_87679,0,0.43052885
test_87680,0,0.042442113
test_87681,0,0.038883
test_87682,0,0.080188565
test_87683,0,0.6293568
test_87684,0,0.055877406
test_87685,0,0.007944512
test_87686,0,0.0067343498
test_87687,0,0.14251454
test_87688,0,0.20097968
test_87689,0,0.012832606
test_87690,0,0.074966416
test_87691,0,0.057500836
test_87692,0,0.21095943
test_87693,0,0.008795418
test_87694,0,0.06874929
test_87695,0,0.10470203
test_87696,0,0.0024263589
test_87697,0,0.1293369
test_87698,0,0.019778075
test_87699,0,0.13701475
test_87700,0,0.06330851
test_87701,0,0.58564067
test_87702,0,0.25357357
test_87703,0,0.0019989088
test_87704,0,0.009384221
test_87705,0,0.17235206
test_87706,0,0.098077424
test_87707,0,0.42420438
test_87708,0,0.1395092
test_87709,0,0.24607395
test_87710,0,0.6687303
test_87711,0,0.029560354
test_87712,0,0.012352174
test_87713,0,0.012992172
test_87714,0,0.54243195
test_87715,0,0.046845946
test_87716,0,0.19046676
test_87717,0,0.104236096
test_87718,0,0.018132286
test_87719,0,0.00425409
test_87720,0,0.5339978
test_87721,0,0.012280052
test_87722,0,0.21728611
test_87723,0,0.017218633
test_87724,0,0.2515352
test_87725,0,0.023521518
test_87726,0,0.47090977
test_87727,0,0.57696104
test_87728,0,0.039597142
test_87729,0,0.06017701
test_87730,0,0.12508956
test_87731,0,0.20749922
test_87732,0,0.038352255
test_87733,0,0.44769666
test_87734,0,0.045324635
test_87735,0,0.06838637
test_87736,0,0.1190933
test_87737,0,0.027278425
test_87738,0,0.05372524
test_87739,0,0.054989327
test_87740,0,0.04143023
test_87741,0,0.047097985
test_87742,0,0.10570837
test_87743,0,0.07628559
test_87744,0,0.008058686
test_87745,0,0.0127064325
test_87746,0,0.013936903
test_87747,0,0.08802003
test_87748,0,0.23053437
test_87749,0,0.018652024
test_87750,0,0.022257062
test_87751,0,0.04257056
test_87752,0,0.01722179
test_87753,0,0.092605114
test_87754,0,0.11719058
test_87755,0,0.00918943
test_87756,0,0.026010359
test_87757,0,0.22548899
test_87758,0,0.19288921
test_87759,0,0.059767183
test_87760,0,0.004444211
test_87761,0,0.69482684
test_87762,0,0.03213273
test_87763,0,0.21544199
test_87764,0,0.067346476
test_87765,0,0.020897292
test_87766,0,0.046342075
test_87767,0,0.036704645
test_87768,0,0.2070533
test_87769,0,0.58279073
test_87770,0,0.04905108
test_87771,0,0.008182826
test_87772,0,0.32046694
test_87773,0,0.06903474
test_87774,0,0.108098626
test_87775,0,0.011298458
test_87776,0,0.011202894
test_87777,0,0.06478991
test_87778,0,0.035123467
test_87779,0,0.28949645
test_87780,0,0.013391091
test_87781,0,0.28579608
test_87782,0,0.010820159
test_87783,0,0.009193137
test_87784,0,0.069637135
test_87785,0,0.03387882
test_87786,0,0.08820583
test_87787,0,0.118656926
test_87788,0,0.5559441
test_87789,0,0.07885276
test_87790,0,0.16107397
test_87791,0,0.10482748
test_87792,0,0.04875334
test_87793,0,0.23175402
test_87794,0,0.014649957
test_87795,0,0.0020872229
test_87796,0,0.06678238
test_87797,0,0.027137987
test_87798,0,0.16253355
test_87799,0,0.09498543
test_87800,0,0.02833936
test_87801,0,0.01884616
test_87802,0,0.2700672
test_87803,0,0.012439656
test_87804,0,0.31384924
test_87805,0,0.07197285
test_87806,0,0.027978877
test_87807,0,0.54442143
test_87808,0,0.0057139318
test_87809,0,0.092039295
test_87810,0,0.023567803
test_87811,0,0.090231165
test_87812,0,0.015600203
test_87813,0,0.054738205
test_87814,0,0.09211304
test_87815,0,0.17651173
test_87816,0,0.021557977
test_87817,0,0.079640545
test_87818,0,0.0074499
test_87819,0,0.11152822
test_87820,0,0.09910184
test_87821,0,0.046638887
test_87822,0,0.08054958
test_87823,0,0.21636459
test_87824,0,0.013564375
test_87825,0,0.046868674
test_87826,0,0.18170205
test_87827,0,0.09982916
test_87828,0,0.024419777
test_87829,0,0.0033198658
test_87830,0,0.80052316
test_87831,0,0.025261426
test_87832,0,0.020142907
test_87833,0,0.040825613
test_87834,0,0.028931083
test_87835,0,0.017540041
test_87836,0,0.07765669
test_87837,0,0.14464988
test_87838,0,0.015938908
test_87839,0,0.04899136
test_87840,0,0.11372379
test_87841,0,0.04908662
test_87842,0,0.09461557
test_87843,0,0.065285236
test_87844,0,0.012481533
test_87845,0,0.059130646
test_87846,0,0.029100396
test_87847,0,0.019437155
test_87848,0,0.7774037
test_87849,0,0.14943758
test_87850,0,0.08409671
test_87851,0,0.021005813
test_87852,0,0.18834533
test_87853,0,0.093581624
test_87854,0,0.13119392
test_87855,0,0.01898168
test_87856,0,0.016023695
test_87857,0,0.19768415
test_87858,0,0.03872445
test_87859,0,0.022186283
test_87860,0,0.0905579
test_87861,0,0.05067768
test_87862,0,0.01344541
test_87863,0,0.019604558
test_87864,0,0.006489853
test_87865,0,0.011562216
test_87866,0,0.08367902
test_87867,0,0.0573169
test_87868,0,0.059936445
test_87869,0,0.0061236583
test_87870,0,0.0082966415
test_87871,0,0.4430191
test_87872,0,0.059524033
test_87873,0,0.098982975
test_87874,0,0.2712027
test_87875,0,0.007947312
test_87876,0,0.010573927
test_87877,0,0.0743696
test_87878,0,0.16001314
test_87879,0,0.010742281
test_87880,0,0.08820586
test_87881,0,0.121414825
test_87882,0,0.044488225
test_87883,0,0.15131329
test_87884,0,0.13823901
test_87885,0,0.034964863
test_87886,0,0.097677685
test_87887,0,0.0258944
test_87888,0,0.04616421
test_87889,0,0.0846051
test_87890,0,0.06648215
test_87891,0,0.034853965
test_87892,0,0.07330674
test_87893,0,0.042734727
test_87894,0,0.065332286
test_87895,0,0.27302578
test_87896,0,0.091504894
test_87897,0,0.56038415
test_87898,0,0.0052731317
test_87899,0,0.04207328
test_87900,0,0.00938267
test_87901,0,0.28606954
test_87902,0,0.31270096
test_87903,0,0.051026028
test_87904,0,0.03915233
test_87905,0,0.4861784
test_87906,0,0.049045168
test_87907,0,0.25914386
test_87908,0,0.124396294
test_87909,0,0.039999582
test_87910,0,0.017032348
test_87911,0,0.028895002
test_87912,0,0.15548442
test_87913,0,0.03306624
test_87914,0,0.023017893
test_87915,0,0.009063204
test_87916,0,0.20143862
test_87917,0,0.08936533
test_87918,0,0.0023626497
test_87919,0,0.1826043
test_87920,0,0.02092578
test_87921,0,0.005099347
test_87922,0,0.010205071
test_87923,0,0.060034793
test_87924,0,0.12689191
test_87925,0,0.019553946
test_87926,0,0.02160264
test_87927,0,0.09046836
test_87928,0,0.01407073
test_87929,0,0.0074590268
test_87930,0,0.009955063
test_87931,0,0.11728493
test_87932,0,0.036588985
test_87933,0,0.032658305
test_87934,0,0.08888712
test_87935,0,0.030528901
test_87936,0,0.051226486
test_87937,0,0.025636096
test_87938,0,0.34884244
test_87939,0,0.044170428
test_87940,0,0.23627643
test_87941,0,0.19951494
test_87942,0,0.018112855
test_87943,0,0.19480142
test_87944,0,0.012897522
test_87945,0,0.017524524
test_87946,0,0.12175732
test_87947,0,0.08998378
test_87948,0,0.056096066
test_87949,0,0.06451436
test_87950,0,0.11007597
test_87951,0,0.0062050167
test_87952,0,0.013954352
test_87953,0,0.054048914
test_87954,0,0.057027046
test_87955,0,0.03444559
test_87956,0,0.09012479
test_87957,0,0.022823874
test_87958,0,0.086076856
test_87959,0,0.06878742
test_87960,0,0.103983566
test_87961,0,0.097015545
test_87962,0,0.15795167
test_87963,0,0.2285901
test_87964,0,0.21706323
test_87965,0,0.029844487
test_87966,0,0.17129703
test_87967,0,0.02518913
test_87968,0,0.004206893
test_87969,0,0.18438762
test_87970,0,0.015114536
test_87971,0,0.04224821
test_87972,0,0.028724633
test_87973,0,0.33033884
test_87974,0,0.51682854
test_87975,0,0.030861674
test_87976,0,0.020649096
test_87977,0,0.020347886
test_87978,0,0.18404281
test_87979,0,0.13418472
test_87980,0,0.09238762
test_87981,0,0.07725959
test_87982,0,0.014610192
test_87983,0,0.1527789
test_87984,0,0.6250687
test_87985,0,0.018605147
test_87986,0,0.15282203
test_87987,0,0.175122
test_87988,0,0.02759741
test_87989,0,0.14540479
test_87990,0,0.020391217
test_87991,0,0.052740287
test_87992,0,0.026997654
test_87993,0,0.7451692
test_87994,0,0.054144487
test_87995,0,0.005545032
test_87996,0,0.047215614
test_87997,0,0.10695108
test_87998,0,0.12240415
test_87999,0,0.019295288
test_88000,0,0.0019933155
test_88001,0,0.09594796
test_88002,0,0.074216075
test_88003,0,0.11687002
test_88004,0,0.015602025
test_88005,0,0.027179025
test_88006,0,0.013599824
test_88007,0,0.014067402
test_88008,0,0.027765486
test_88009,0,0.10884004
test_88010,0,0.35529837
test_88011,0,0.03222614
test_88012,0,0.08303704
test_88013,0,0.094210446
test_88014,0,0.26716775
test_88015,0,0.01100678
test_88016,0,0.51828074
test_88017,0,0.018153923
test_88018,0,0.19199686
test_88019,0,0.07584608
test_88020,0,0.032855574
test_88021,0,0.12700288
test_88022,0,0.1926601
test_88023,0,0.00589735
test_88024,0,0.061225105
test_88025,0,0.24301074
test_88026,0,0.059840437
test_88027,0,0.04181906
test_88028,0,0.32213175
test_88029,0,0.07442435
test_88030,0,0.0149930995
test_88031,0,0.032914024
test_88032,0,0.07538922
test_88033,0,0.17486602
test_88034,0,0.012824895
test_88035,0,0.019416478
test_88036,0,0.1427847
test_88037,0,0.02648262
test_88038,0,0.014580043
test_88039,0,0.1926068
test_88040,0,0.055233587
test_88041,0,0.009508167
test_88042,0,0.23460488
test_88043,0,0.17314908
test_88044,0,0.053773034
test_88045,0,0.04299768
test_88046,0,0.03494026
test_88047,0,0.02592082
test_88048,0,0.12678039
test_88049,0,0.0055185957
test_88050,0,0.008008486
test_88051,0,0.023047047
test_88052,0,0.13011386
test_88053,0,0.019243967
test_88054,0,0.5190816
test_88055,0,0.08640509
test_88056,0,0.22309804
test_88057,0,0.04787197
test_88058,0,0.16064033
test_88059,0,0.015332754
test_88060,0,0.0053646956
test_88061,0,0.16979802
test_88062,0,0.37558684
test_88063,0,0.080133
test_88064,0,0.5081663
test_88065,0,0.009006964
test_88066,0,0.031233583
test_88067,0,0.012510376
test_88068,0,0.19203174
test_88069,0,0.09567712
test_88070,0,0.12648943
test_88071,0,0.13574149
test_88072,0,0.4827974
test_88073,0,0.08953658
test_88074,0,0.028006734
test_88075,0,0.1563299
test_88076,0,0.04880739
test_88077,0,0.31147963
test_88078,0,0.07306936
test_88079,0,0.16363597
test_88080,0,0.08927526
test_88081,0,0.11913627
test_88082,0,0.16791268
test_88083,0,0.0348405
test_88084,0,0.0066292756
test_88085,0,0.10677209
test_88086,0,0.03445734
test_88087,0,0.097420275
test_88088,0,0.02107214
test_88089,0,0.19164614
test_88090,0,0.07102166
test_88091,0,0.07348107
test_88092,0,0.06979538
test_88093,0,0.44965678
test_88094,0,0.013042186
test_88095,0,0.18458207
test_88096,0,0.026525524
test_88097,0,0.055387158
test_88098,0,0.38768646
test_88099,0,0.03060426
test_88100,0,0.0024845945
test_88101,0,0.049993884
test_88102,0,0.027229646
test_88103,0,0.03504448
test_88104,0,0.010620763
test_88105,0,0.2593137
test_88106,0,0.7066269
test_88107,0,0.13136896
test_88108,0,0.033425268
test_88109,0,0.07744573
test_88110,0,0.052387986
test_88111,0,0.015166633
test_88112,0,0.008446688
test_88113,0,0.09187288
test_88114,0,0.048532818
test_88115,0,0.020672917
test_88116,0,0.010426272
test_88117,0,0.010140072
test_88118,0,0.025997888
test_88119,0,0.11424722
test_88120,0,0.094302684
test_88121,0,0.64615786
test_88122,0,0.049346235
test_88123,0,0.06888199
test_88124,0,0.06168615
test_88125,0,0.021704089
test_88126,0,0.23122358
test_88127,0,0.053399604
test_88128,0,0.03753216
test_88129,0,0.0021976123
test_88130,0,0.45393613
test_88131,0,0.100696445
test_88132,0,0.11748891
test_88133,0,0.15890118
test_88134,0,0.020741401
test_88135,0,0.029880665
test_88136,0,0.58967155
test_88137,0,0.047776744
test_88138,0,0.017984279
test_88139,0,0.37672284
test_88140,0,0.03717384
test_88141,0,0.03083362
test_88142,0,0.049088
test_88143,0,0.26416805
test_88144,0,0.01857137
test_88145,0,0.016546974
test_88146,0,0.1447616
test_88147,0,0.058889896
test_88148,0,0.44121623
test_88149,0,0.019144604
test_88150,0,0.10990032
test_88151,0,0.08155587
test_88152,0,0.05821781
test_88153,0,0.07908933
test_88154,0,0.2964368
test_88155,0,0.01765239
test_88156,0,0.017380532
test_88157,0,0.013699575
test_88158,0,0.016136779
test_88159,0,0.12792428
test_88160,0,0.0032655937
test_88161,0,0.032220636
test_88162,0,0.23838766
test_88163,0,0.05697472
test_88164,0,0.46822137
test_88165,0,0.02832242
test_88166,0,0.16769251
test_88167,0,0.413661
test_88168,0,0.1860151
test_88169,0,0.0041641137
test_88170,0,0.030719707
test_88171,0,0.10718622
test_88172,0,0.00850911
test_88173,0,0.012681554
test_88174,0,0.1651065
test_88175,0,0.0058590164
test_88176,0,0.005039271
test_88177,0,0.13130058
test_88178,0,0.11620205
test_88179,0,0.012191336
test_88180,0,0.1557321
test_88181,0,0.1003997
test_88182,0,0.21722817
test_88183,0,0.004397408
test_88184,0,0.070722274
test_88185,0,0.16861206
test_88186,0,0.57067657
test_88187,0,0.03388648
test_88188,0,0.010602354
test_88189,0,0.02543801
test_88190,0,0.17025448
test_88191,0,0.012307316
test_88192,0,0.12861107
test_88193,0,0.023713289
test_88194,0,0.02792289
test_88195,0,0.0075378683
test_88196,0,0.031742673
test_88197,0,0.020018058
test_88198,0,0.01976702
test_88199,0,0.006859313
test_88200,0,0.14662911
test_88201,0,0.09416887
test_88202,0,0.34941292
test_88203,0,0.0103278225
test_88204,0,0.025734391
test_88205,0,0.075606726
test_88206,0,0.026115129
test_88207,0,0.027102958
test_88208,0,0.2050702
test_88209,0,0.05059284
test_88210,0,0.005227208
test_88211,0,0.04266967
test_88212,0,0.0225725
test_88213,0,0.20404193
test_88214,0,0.041068625
test_88215,0,0.12803456
test_88216,0,0.010193211
test_88217,0,0.021002391
test_88218,0,0.035154622
test_88219,0,0.08299795
test_88220,0,0.41512522
test_88221,0,0.60723186
test_88222,0,0.0041350657
test_88223,0,0.08084561
test_88224,0,0.049075678
test_88225,0,0.036755778
test_88226,0,0.016053155
test_88227,0,0.016997447
test_88228,0,0.05286299
test_88229,0,0.056836925
test_88230,0,0.4008164
test_88231,0,0.21581261
test_88232,0,0.34029984
test_88233,0,0.032184266
test_88234,0,0.04404291
test_88235,0,0.03667093
test_88236,0,0.026616922
test_88237,0,0.006682682
test_88238,0,0.04740416
test_88239,0,0.01803049
test_88240,0,0.042687204
test_88241,0,0.12631111
test_88242,0,0.012138024
test_88243,0,0.0780529
test_88244,0,0.02829248
test_88245,0,0.59402174
test_88246,0,0.3019625
test_88247,0,0.035863295
test_88248,0,0.03233601
test_88249,0,0.006576421
test_88250,0,0.052235205
test_88251,0,0.09801629
test_88252,0,0.04893921
test_88253,0,0.046622388
test_88254,0,0.09889889
test_88255,0,0.034685858
test_88256,0,0.2691842
test_88257,0,0.043990944
test_88258,0,0.007266977
test_88259,0,0.02989517
test_88260,0,0.010828086
test_88261,0,0.029634304
test_88262,0,0.0066269967
test_88263,0,0.13338163
test_88264,0,0.021699896
test_88265,0,0.02090771
test_88266,0,0.06284554
test_88267,0,0.024835357
test_88268,0,0.040214714
test_88269,0,0.33780986
test_88270,0,0.20455162
test_88271,0,0.015697416
test_88272,0,0.012696385
test_88273,0,0.06160687
test_88274,0,0.009851926
test_88275,0,0.02593256
test_88276,0,0.06191122
test_88277,0,0.5324396
test_88278,0,0.035606507
test_88279,0,0.023860877
test_88280,0,0.037197974
test_88281,0,0.1735898
test_88282,0,0.04522456
test_88283,0,0.01726548
test_88284,0,0.034757596
test_88285,0,0.012556887
test_88286,0,0.39128634
test_88287,0,0.15442616
test_88288,0,0.014512278
test_88289,0,0.067991585
test_88290,0,0.04387228
test_88291,0,0.1569976
test_88292,0,0.0731371
test_88293,0,0.047394805
test_88294,0,0.2935431
test_88295,0,0.6456531
test_88296,0,0.005929656
test_88297,0,0.056399927
test_88298,0,0.025807144
test_88299,0,0.058784906
test_88300,0,0.31504345
test_88301,0,0.021170149
test_88302,0,0.06357965
test_88303,0,0.27894086
test_88304,0,0.0061855223
test_88305,0,0.108427025
test_88306,0,0.014398147
test_88307,0,0.0468062
test_88308,0,0.016885765
test_88309,0,0.27910835
test_88310,0,0.039190896
test_88311,0,0.10362377
test_88312,0,0.36305895
test_88313,0,0.0066496423
test_88314,0,0.70506656
test_88315,0,0.003635738
test_88316,0,0.006613669
test_88317,0,0.35572848
test_88318,0,0.03616598
test_88319,0,0.13065913
test_88320,0,0.053689208
test_88321,0,0.17333354
test_88322,0,0.0068854196
test_88323,0,0.3015624
test_88324,0,0.019397587
test_88325,0,0.11846902
test_88326,0,0.13554734
test_88327,0,0.014000314
test_88328,0,0.09161916
test_88329,0,0.016052065
test_88330,0,0.04203592
test_88331,0,0.13081105
test_88332,0,0.05618004
test_88333,0,0.005077305
test_88334,0,0.00085367257
test_88335,0,0.014756686
test_88336,0,0.038631823
test_88337,0,0.13326809
test_88338,0,0.022584565
test_88339,0,0.27522874
test_88340,0,0.030173158
test_88341,0,0.015010765
test_88342,0,0.024872588
test_88343,0,0.3856287
test_88344,0,0.043029632
test_88345,0,0.15497383
test_88346,0,0.08456501
test_88347,0,0.022732962
test_88348,0,0.057381254
test_88349,0,0.1185416
test_88350,0,0.019988326
test_88351,0,0.039246425
test_88352,0,0.017203743
test_88353,0,0.0755676
test_88354,0,0.07699267
test_88355,0,0.026371697
test_88356,0,0.08654831
test_88357,0,0.03738902
test_88358,0,0.017723717
test_88359,0,0.2939162
test_88360,0,0.3207337
test_88361,0,0.042243592
test_88362,0,0.43524882
test_88363,0,0.06800033
test_88364,0,0.019387957
test_88365,0,0.04161661
test_88366,0,0.011628675
test_88367,0,0.017433668
test_88368,0,0.012347289
test_88369,0,0.026078971
test_88370,0,0.25888702
test_88371,0,0.12241678
test_88372,0,0.104414284
test_88373,0,0.03767487
test_88374,0,0.048122875
test_88375,0,0.26831836
test_88376,0,0.14110209
test_88377,0,0.028593935
test_88378,0,0.06659968
test_88379,0,0.040216193
test_88380,0,0.03569968
test_88381,0,0.012820773
test_88382,0,0.019220838
test_88383,0,0.09013348
test_88384,0,0.015668973
test_88385,0,0.016593419
test_88386,0,0.07265894
test_88387,0,0.075921625
test_88388,0,0.055834014
test_88389,0,0.031885207
test_88390,0,0.008109774
test_88391,0,0.027406154
test_88392,0,0.020718828
test_88393,0,0.0892052
test_88394,0,0.34279734
test_88395,0,0.007938554
test_88396,0,0.0031339747
test_88397,0,0.18068485
test_88398,0,0.07633685
test_88399,0,0.011239092
test_88400,0,0.27674925
test_88401,0,0.04292254
test_88402,0,0.190226
test_88403,0,0.04776499
test_88404,0,0.057794612
test_88405,0,0.0039322684
test_88406,0,0.16530246
test_88407,0,0.035359725
test_88408,0,0.016366368
test_88409,0,0.021840807
test_88410,0,0.03007671
test_88411,0,0.07298345
test_88412,0,0.08534897
test_88413,0,0.5332364
test_88414,0,0.026270797
test_88415,0,0.006585886
test_88416,0,0.083705395
test_88417,0,0.011244513
test_88418,0,0.043396503
test_88419,0,0.22335592
test_88420,0,0.00957151
test_88421,0,0.05191455
test_88422,0,0.00955559
test_88423,0,0.093650304
test_88424,0,0.0038327312
test_88425,0,0.022302013
test_88426,0,0.030047594
test_88427,0,0.26856685
test_88428,0,0.44699898
test_88429,0,0.10349221
test_88430,0,0.14570156
test_88431,0,0.08290679
test_88432,0,0.10204762
test_88433,0,0.04276796
test_88434,0,0.017301051
test_88435,0,0.20479551
test_88436,0,0.1114731
test_88437,0,0.375098
test_88438,0,0.29334685
test_88439,0,0.11595253
test_88440,0,0.05091785
test_88441,0,0.08727153
test_88442,0,0.24945585
test_88443,0,0.3863316
test_88444,0,0.015146156
test_88445,0,0.13625991
test_88446,0,0.061342113
test_88447,0,0.06964364
test_88448,0,0.13043553
test_88449,0,0.47774237
test_88450,0,0.05066335
test_88451,0,0.04325523
test_88452,0,0.16617858
test_88453,0,0.02224541
test_88454,0,0.15608358
test_88455,0,0.15973927
test_88456,0,0.07129076
test_88457,0,0.012139918
test_88458,0,0.314842
test_88459,0,0.12701584
test_88460,0,0.033073246
test_88461,0,0.5081964
test_88462,0,0.16614576
test_88463,0,0.032503545
test_88464,0,0.023005724
test_88465,0,0.630651
test_88466,0,0.29427812
test_88467,0,0.07520518
test_88468,0,0.5238364
test_88469,0,0.26317278
test_88470,0,0.021032825
test_88471,0,0.034232978
test_88472,0,0.02745875
test_88473,0,0.14659664
test_88474,0,0.073409036
test_88475,0,0.018365575
test_88476,0,0.04670673
test_88477,0,0.052231133
test_88478,0,0.01815179
test_88479,0,0.0020269058
test_88480,0,0.22258064
test_88481,0,0.05906695
test_88482,0,0.44524503
test_88483,0,0.11044917
test_88484,0,0.0019772756
test_88485,0,0.25128046
test_88486,0,0.15391394
test_88487,0,0.11513585
test_88488,0,0.15706652
test_88489,0,0.119528
test_88490,0,0.05392744
test_88491,0,0.032625567
test_88492,0,0.012757242
test_88493,0,0.33232173
test_88494,0,0.008124086
test_88495,0,0.015665289
test_88496,0,0.18265866
test_88497,0,0.08006627
test_88498,0,0.07354341
test_88499,0,0.17668472
test_88500,0,0.008781769
test_88501,0,0.20664956
test_88502,0,0.04431608
test_88503,0,0.0022672196
test_88504,0,0.03396353
test_88505,0,0.01794328
test_88506,0,0.053289298
test_88507,0,0.06797121
test_88508,0,0.0028261396
test_88509,0,0.15363768
test_88510,0,0.0201742
test_88511,0,0.41054854
test_88512,0,0.06693855
test_88513,0,0.084802575
test_88514,0,0.0739703
test_88515,0,0.7669589
test_88516,0,0.032237608
test_88517,0,0.09764626
test_88518,0,0.10692366
test_88519,0,0.046052564
test_88520,0,0.018668137
test_88521,0,0.124999076
test_88522,0,0.2455618
test_88523,0,0.08480981
test_88524,0,0.09919882
test_88525,0,0.009689209
test_88526,0,0.119204395
test_88527,0,0.5024679
test_88528,0,0.65289795
test_88529,0,0.015566767
test_88530,0,0.1007563
test_88531,0,0.19545531
test_88532,0,0.13647848
test_88533,0,0.06349194
test_88534,0,0.7447336
test_88535,0,0.01592152
test_88536,0,0.01664596
test_88537,0,0.15176012
test_88538,0,0.099925466
test_88539,0,0.52720416
test_88540,0,0.286056
test_88541,0,0.7852099
test_88542,0,0.04432525
test_88543,0,0.009747803
test_88544,0,0.0084415665
test_88545,0,0.6169417
test_88546,0,0.13824256
test_88547,0,0.034133766
test_88548,0,0.039773814
test_88549,0,0.16089943
test_88550,0,0.043199603
test_88551,0,0.14587502
test_88552,0,0.36223656
test_88553,0,0.07540197
test_88554,0,0.07797061
test_88555,0,0.2200996
test_88556,0,0.04049645
test_88557,0,0.034958076
test_88558,0,0.05976259
test_88559,0,0.028061755
test_88560,0,0.033544667
test_88561,0,0.4710724
test_88562,0,0.02024928
test_88563,0,0.040075056
test_88564,0,0.021046422
test_88565,0,0.01108312
test_88566,0,0.013647813
test_88567,0,0.58435595
test_88568,0,0.1996361
test_88569,0,0.17482306
test_88570,0,0.023817986
test_88571,0,0.033601314
test_88572,0,0.03703449
test_88573,0,0.009880906
test_88574,0,0.183956
test_88575,0,0.014355998
test_88576,0,0.21058688
test_88577,0,0.3690087
test_88578,0,0.058083195
test_88579,0,0.30598897
test_88580,0,0.043249987
test_88581,0,0.020100294
test_88582,0,0.03547754
test_88583,0,0.029288841
test_88584,0,0.017428402
test_88585,0,0.028266165
test_88586,0,0.1755751
test_88587,0,0.34695083
test_88588,0,0.0027383468
test_88589,0,0.046593517
test_88590,0,0.107663736
test_88591,0,0.012665855
test_88592,0,0.008388009
test_88593,0,0.13688716
test_88594,0,0.11546244
test_88595,0,0.023320006
test_88596,0,0.37488973
test_88597,0,0.007969139
test_88598,0,0.017276615
test_88599,0,0.080802254
test_88600,0,0.019124035
test_88601,0,0.09176769
test_88602,0,0.027736563
test_88603,0,0.007218572
test_88604,0,0.056467544
test_88605,0,0.31201303
test_88606,0,0.0090119755
test_88607,0,0.032739546
test_88608,0,0.13248242
test_88609,0,0.0029601888
test_88610,0,0.024030756
test_88611,0,0.006815102
test_88612,0,0.1390486
test_88613,0,0.02013862
